recorded_at,wave_height_m,wave_direction_deg,wave_period_s,sea_surface_temp_c,sea_level_height_msl_m
2025-01-20T23:00,1.2,101,8.3,26.8,0.54
2025-01-21T00:00,1.18,100,8.15,26.7,0.58
2025-01-21T01:00,1.16,100,8.0,26.7,0.66
2025-01-21T02:00,1.14,99,7.95,26.7,0.74
2025-01-21T03:00,1.12,100,8.0,26.7,0.81
2025-01-21T04:00,1.12,102,8.15,26.6,0.84
2025-01-21T05:00,1.1,103,8.25,26.6,0.82
2025-01-21T06:00,1.08,104,8.3,26.6,0.74
2025-01-21T07:00,1.06,105,8.35,26.6,0.65
2025-01-21T08:00,1.04,106,8.4,26.7,0.52
2025-01-21T09:00,1.02,106,8.4,26.7,0.4
2025-01-21T10:00,1.0,107,8.45,26.7,0.34
2025-01-21T11:00,0.98,107,8.45,26.8,0.34
2025-01-21T12:00,0.96,109,8.5,26.8,0.38
2025-01-21T13:00,0.94,111,8.55,26.9,0.47
2025-01-21T14:00,0.92,113,8.6,26.9,0.59
2025-01-21T15:00,0.92,116,8.75,27.0,0.7
2025-01-21T16:00,0.92,118,8.9,27.0,0.77
2025-01-21T17:00,0.92,121,9.0,27.1,0.81
2025-01-21T18:00,0.92,121,9.0,27.1,0.81
2025-01-21T19:00,0.9,122,9.0,27.1,0.77
2025-01-21T20:00,0.9,122,8.95,27.1,0.7
2025-01-21T21:00,0.9,122,8.95,27.0,0.62
2025-01-21T22:00,0.92,121,8.95,27.0,0.55
2025-01-21T23:00,0.92,121,8.9,27.0,0.53
2025-01-22T00:00,0.92,120,8.8,27.0,0.54
2025-01-22T01:00,0.92,118,8.65,26.9,0.58
2025-01-22T02:00,0.92,117,8.5,26.9,0.64
2025-01-22T03:00,0.92,117,8.4,26.9,0.69
2025-01-22T04:00,0.9,116,8.25,26.9,0.71
2025-01-22T05:00,0.9,116,8.2,26.9,0.7
2025-01-22T06:00,0.9,116,8.2,26.9,0.66
2025-01-22T07:00,0.9,116,8.25,26.9,0.58
2025-01-22T08:00,0.9,116,8.3,26.9,0.5
2025-01-22T09:00,0.9,115,8.25,26.9,0.41
2025-01-22T10:00,0.88,113,8.15,26.9,0.35
2025-01-22T11:00,0.88,112,8.1,26.9,0.33
2025-01-22T12:00,0.88,111,8.05,26.9,0.35
2025-01-22T13:00,0.88,111,8.0,26.9,0.42
2025-01-22T14:00,0.88,110,8.0,27.0,0.51
2025-01-22T15:00,0.88,110,8.0,27.0,0.6
2025-01-22T16:00,0.88,110,8.0,27.1,0.68
2025-01-22T17:00,0.88,110,8.0,27.1,0.72
2025-01-22T18:00,0.88,110,7.95,27.1,0.73
2025-01-22T19:00,0.9,110,7.9,27.1,0.73
2025-01-22T20:00,0.9,110,7.85,27.0,0.71
2025-01-22T21:00,0.9,109,7.75,27.0,0.65
2025-01-22T22:00,0.92,107,7.65,27.0,0.6
2025-01-22T23:00,0.92,106,7.55,27.0,0.57
2025-01-23T00:00,0.92,104,7.4,27.0,0.57
2025-01-23T01:00,0.9,103,7.3,26.9,0.58
2025-01-23T02:00,0.9,101,7.2,26.9,0.6
2025-01-23T03:00,0.92,101,7.2,26.9,0.64
2025-01-23T04:00,0.94,100,7.3,26.8,0.66
2025-01-23T05:00,0.96,100,7.35,26.8,0.67
2025-01-23T06:00,0.96,100,7.35,26.8,0.64
2025-01-23T07:00,0.98,100,7.3,26.8,0.59
2025-01-23T08:00,0.98,100,7.25,26.8,0.54
2025-01-23T09:00,0.98,98,7.1,26.9,0.5
2025-01-23T10:00,0.98,97,6.95,26.9,0.46
2025-01-23T11:00,0.98,95,6.8,26.9,0.42
2025-01-23T12:00,0.98,94,6.7,27.0,0.42
2025-01-23T13:00,0.98,94,6.65,27.0,0.45
2025-01-23T14:00,0.98,93,6.55,27.1,0.5
2025-01-23T15:00,0.98,93,6.45,27.1,0.57
2025-01-23T16:00,0.98,93,6.3,27.2,0.64
2025-01-23T17:00,0.98,93,6.25,27.2,0.69
2025-01-23T18:00,1.02,92,6.3,27.2,0.72
2025-01-23T19:00,1.04,90,6.45,27.2,0.73
2025-01-23T20:00,1.08,89,6.5,27.2,0.73
2025-01-23T21:00,1.12,87,6.45,27.2,0.73
2025-01-23T22:00,1.14,85,6.3,27.1,0.71
2025-01-23T23:00,1.18,83,6.2,27.1,0.68
2025-01-24T00:00,1.18,83,6.2,27.1,0.65
2025-01-24T01:00,1.18,84,6.25,27.1,0.64
2025-01-24T02:00,1.18,84,6.3,27.0,0.64
2025-01-24T03:00,1.14,87,6.4,27.0,0.64
2025-01-24T04:00,1.1,89,6.55,27.0,0.63
2025-01-24T05:00,1.06,92,6.65,27.0,0.61
2025-01-24T06:00,1.02,95,6.7,27.0,0.58
2025-01-24T07:00,0.96,98,6.7,27.0,0.55
2025-01-24T08:00,0.92,101,6.75,27.0,0.51
2025-01-24T09:00,0.88,104,6.8,27.0,0.5
2025-01-24T10:00,0.86,106,6.85,27.0,0.49
2025-01-24T11:00,0.82,109,6.9,27.1,0.47
2025-01-24T12:00,0.8,109,6.85,27.1,0.45
2025-01-24T13:00,0.8,109,6.8,27.2,0.47
2025-01-24T14:00,0.78,109,6.7,27.2,0.51
2025-01-24T15:00,0.8,105,6.55,27.3,0.54
2025-01-24T16:00,0.8,100,6.3,27.3,0.58
2025-01-24T17:00,0.82,96,6.15,27.3,0.63
2025-01-24T18:00,0.84,94,6.05,27.3,0.67
2025-01-24T19:00,0.84,91,5.95,27.3,0.69
2025-01-24T20:00,0.86,89,5.9,27.3,0.71
2025-01-24T21:00,0.88,86,5.8,27.2,0.75
2025-01-24T22:00,0.92,83,5.7,27.2,0.77
2025-01-24T23:00,0.94,80,5.65,27.2,0.75
2025-01-25T00:00,1.0,79,5.75,27.1,0.72
2025-01-25T01:00,1.04,78,5.9,27.1,0.68
2025-01-25T02:00,1.1,77,6.05,27.1,0.64
2025-01-25T03:00,1.1,79,6.2,27.1,0.59
2025-01-25T04:00,1.1,81,6.3,27.0,0.55
2025-01-25T05:00,1.1,83,6.4,27.0,0.54
2025-01-25T06:00,1.08,84,6.4,27.0,0.51
2025-01-25T07:00,1.08,84,6.3,27.0,0.48
2025-01-25T08:00,1.06,85,6.25,27.0,0.46
2025-01-25T09:00,1.1,84,6.2,27.0,0.47
2025-01-25T10:00,1.12,84,6.2,27.0,0.5
2025-01-25T11:00,1.16,83,6.2,27.0,0.5
2025-01-25T12:00,1.12,84,6.3,27.1,0.48
2025-01-25T13:00,1.08,86,6.4,27.1,0.46
2025-01-25T14:00,1.04,87,6.45,27.2,0.47
2025-01-25T15:00,1.02,87,6.45,27.2,0.48
2025-01-25T16:00,1.0,88,6.4,27.3,0.48
2025-01-25T17:00,0.98,88,6.3,27.3,0.48
2025-01-25T18:00,0.98,87,6.2,27.3,0.52
2025-01-25T19:00,0.96,87,6.1,27.3,0.57
2025-01-25T20:00,0.96,86,6.0,27.2,0.61
2025-01-25T21:00,0.96,85,5.95,27.2,0.67
2025-01-25T22:00,0.98,85,5.95,27.2,0.73
2025-01-25T23:00,0.98,84,5.95,27.1,0.77
2025-01-26T00:00,1.0,83,5.95,27.1,0.76
2025-01-26T01:00,1.0,83,5.95,27.1,0.72
2025-01-26T02:00,1.02,82,5.95,27.1,0.67
2025-01-26T03:00,1.02,81,6.0,27.0,0.6
2025-01-26T04:00,1.02,81,6.05,27.0,0.53
2025-01-26T05:00,1.02,80,6.1,27.0,0.46
2025-01-26T06:00,1.02,78,6.1,27.0,0.42
2025-01-26T07:00,1.04,77,6.1,27.0,0.39
2025-01-26T08:00,1.04,75,6.05,27.0,0.4
2025-01-26T09:00,1.04,74,6.0,27.0,0.42
2025-01-26T10:00,1.06,73,5.95,27.1,0.48
2025-01-26T11:00,1.06,72,5.9,27.1,0.54
2025-01-26T12:00,1.08,72,5.85,27.1,0.56
2025-01-26T13:00,1.1,71,5.85,27.2,0.55
2025-01-26T14:00,1.12,71,5.8,27.2,0.53
2025-01-26T15:00,1.14,71,5.75,27.3,0.51
2025-01-26T16:00,1.18,72,5.75,27.3,0.49
2025-01-26T17:00,1.2,72,5.75,27.3,0.47
2025-01-26T18:00,1.2,72,5.75,27.3,0.48
2025-01-26T19:00,1.22,71,5.8,27.3,0.52
2025-01-26T20:00,1.22,71,5.85,27.3,0.6
2025-01-26T21:00,1.22,71,5.9,27.2,0.69
2025-01-26T22:00,1.2,70,5.9,27.2,0.78
2025-01-26T23:00,1.2,70,5.95,27.1,0.86
2025-01-27T00:00,1.2,71,6.0,27.1,0.89
2025-01-27T01:00,1.18,71,6.1,27.0,0.87
2025-01-27T02:00,1.18,72,6.2,27.0,0.79
2025-01-27T03:00,1.14,74,6.3,27.0,0.69
2025-01-27T04:00,1.1,75,6.4,26.9,0.59
2025-01-27T05:00,1.06,77,6.55,26.9,0.49
2025-01-27T06:00,1.04,79,6.7,26.9,0.41
2025-01-27T07:00,1.0,80,6.85,26.9,0.36
2025-01-27T08:00,0.98,82,7.0,26.9,0.36
2025-01-27T09:00,0.98,83,7.1,26.9,0.41
2025-01-27T10:00,0.96,83,7.2,26.9,0.48
2025-01-27T11:00,0.96,84,7.25,27.0,0.56
2025-01-27T12:00,0.96,85,7.25,27.0,0.62
2025-01-27T13:00,0.96,85,7.2,27.1,0.64
2025-01-27T14:00,0.96,86,7.15,27.1,0.62
2025-01-27T15:00,0.98,87,7.1,27.2,0.57
2025-01-27T16:00,0.98,89,7.0,27.3,0.51
2025-01-27T17:00,1.0,90,7.0,27.3,0.45
2025-01-27T18:00,1.02,91,7.1,27.3,0.42
2025-01-27T19:00,1.02,93,7.2,27.2,0.44
2025-01-27T20:00,1.04,94,7.35,27.2,0.5
2025-01-27T21:00,1.08,94,7.5,27.2,0.61
2025-01-27T22:00,1.12,95,7.7,27.1,0.73
2025-01-27T23:00,1.16,95,7.8,27.1,0.84
2025-01-28T00:00,1.14,95,7.75,27.0,0.92
2025-01-28T01:00,1.12,96,7.65,27.0,0.94
2025-01-28T02:00,1.1,96,7.6,27.0,0.89
2025-01-28T03:00,1.06,98,7.6,27.0,0.78
2025-01-28T04:00,1.04,99,7.65,26.9,0.65
2025-01-28T05:00,1.0,101,7.7,26.9,0.52
2025-01-28T06:00,0.98,103,7.75,26.9,0.39
2025-01-28T07:00,0.94,105,7.85,26.9,0.3
2025-01-28T08:00,0.92,107,7.85,26.9,0.28
2025-01-28T09:00,0.84,109,7.7,26.9,0.33
2025-01-28T10:00,0.78,112,7.45,27.0,0.42
2025-01-28T11:00,0.7,114,7.4,27.0,0.51
2025-01-28T12:00,0.72,118,7.75,27.0,0.59
2025-01-28T13:00,0.74,121,8.35,27.1,0.64
2025-01-28T14:00,0.76,125,8.75,27.1,0.64
2025-01-28T15:00,0.78,125,8.9,27.2,0.57
2025-01-28T16:00,0.78,124,8.85,27.2,0.48
2025-01-28T17:00,0.8,124,8.75,27.2,0.39
2025-01-28T18:00,0.8,121,8.5,27.2,0.32
2025-01-28T19:00,0.8,119,8.15,27.2,0.29
2025-01-28T20:00,0.8,116,7.9,27.2,0.32
2025-01-28T21:00,0.82,114,7.75,27.1,0.44
2025-01-28T22:00,0.84,111,7.7,27.1,0.59
2025-01-28T23:00,0.86,109,7.65,27.1,0.74
2025-01-29T00:00,0.88,108,7.6,27.0,0.85
2025-01-29T01:00,0.88,107,7.6,27.0,0.91
2025-01-29T02:00,0.9,106,7.55,27.0,0.9
2025-01-29T03:00,0.9,105,7.5,27.0,0.8
2025-01-29T04:00,0.92,103,7.4,26.9,0.65
2025-01-29T05:00,0.92,102,7.35,26.9,
2025-01-29T06:00,0.92,101,7.3,26.9,
2025-01-29T07:00,0.94,99,7.3,26.9,
2025-01-29T08:00,0.94,98,7.25,26.9,
2025-01-29T09:00,0.94,95,7.15,26.9,
2025-01-29T10:00,0.96,92,7.05,26.9,
2025-01-29T11:00,0.96,89,7.0,,
2025-01-29T12:00,0.96,89,7.0,,
2025-01-29T13:00,0.96,88,7.05,,
2025-01-29T14:00,0.96,88,7.1,,
2025-01-29T15:00,0.94,89,7.1,,
2025-01-29T16:00,0.94,91,7.15,,
2025-01-29T17:00,0.92,92,7.1,,
2025-01-29T18:00,0.9,92,7.0,,
2025-01-29T19:00,0.88,93,6.9,,
2025-01-29T20:00,0.86,93,6.8,,
2025-01-29T21:00,0.84,92,6.7,,
2025-01-29T22:00,0.84,92,6.6,,
2025-01-29T23:00,0.82,91,6.5,,
2025-01-30T00:00,0.82,91,6.45,,
2025-01-30T01:00,0.8,91,6.45,,
2025-01-30T02:00,0.8,91,6.45,,
2025-01-30T03:00,0.78,92,6.5,,
2025-01-30T04:00,0.76,94,6.6,,
2025-01-30T05:00,0.74,95,6.65,,
2025-01-30T06:00,0.72,96,6.65,,
2025-01-30T07:00,0.72,96,6.6,,
2025-01-30T08:00,0.7,97,6.55,,
2025-01-30T09:00,0.7,94,6.45,,
2025-01-30T10:00,0.72,91,6.3,,
2025-01-30T11:00,0.72,88,6.15,,
2025-01-30T12:00,0.74,86,6.05,,
2025-01-30T13:00,0.74,83,5.95,,
2025-01-30T14:00,0.76,81,5.85,,
2025-01-30T15:00,0.76,81,5.8,,
2025-01-30T16:00,0.76,80,5.75,,
2025-01-30T17:00,0.76,80,5.7,,
2025-01-30T18:00,0.76,81,5.7,,
2025-01-30T19:00,0.76,83,5.75,,
2025-01-30T20:00,0.76,84,5.8,,
2025-01-30T21:00,0.74,86,5.9,,
2025-01-30T22:00,0.74,88,6.0,,
2025-01-30T23:00,0.72,90,6.1,,
2025-01-31T00:00,0.7,93,6.25,,
2025-01-31T01:00,0.68,96,6.4,,
2025-01-31T02:00,0.66,99,6.55,,
2025-01-31T03:00,0.64,102,6.7,,
2025-01-31T04:00,0.64,106,6.9,,
2025-01-31T05:00,0.62,109,7.0,,
2025-01-31T06:00,0.62,110,7.05,,
2025-01-31T07:00,0.62,112,7.1,,
2025-01-31T08:00,0.62,113,7.05,,
2025-01-31T09:00,0.64,111,6.95,,
2025-01-31T10:00,0.64,109,6.8,,
2025-01-31T11:00,0.66,107,6.7,,
2025-01-31T12:00,0.68,106,6.6,,
2025-01-31T13:00,0.68,105,6.5,,
2025-01-31T14:00,0.7,104,6.45,,
2025-01-31T15:00,0.7,103,6.4,,
2025-01-31T16:00,0.72,103,6.4,,
2025-01-31T17:00,0.72,102,6.4,,
2025-01-31T18:00,0.72,102,6.4,,
2025-01-31T19:00,0.72,102,6.4,,
2025-01-31T20:00,0.72,102,6.45,,
2025-01-31T21:00,0.72,103,6.5,,
2025-01-31T22:00,0.72,103,6.6,,
2025-01-31T23:00,0.72,104,6.65,,
2025-02-01T00:00,0.72,105,6.7,,
2025-02-01T01:00,0.74,105,6.75,,
2025-02-01T02:00,0.74,106,6.8,,
2025-02-01T03:00,0.72,108,6.95,,
2025-02-01T04:00,0.72,111,7.1,,
2025-02-01T05:00,0.7,113,7.25,,
2025-02-01T06:00,0.68,116,7.4,,
2025-02-01T07:00,0.68,119,7.55,,
2025-02-01T08:00,0.66,122,7.65,,
2025-02-01T09:00,0.66,124,7.7,,
2025-02-01T10:00,0.64,127,7.75,,
2025-02-01T11:00,0.64,129,7.8,,
2025-02-01T12:00,0.64,130,7.85,,
2025-02-01T13:00,0.62,132,7.95,,
2025-02-01T14:00,0.62,133,8.05,,
2025-02-01T15:00,0.62,134,8.2,,
2025-02-01T16:00,0.62,135,8.3,,
2025-02-01T17:00,0.62,136,8.4,,
2025-02-01T18:00,0.62,135,8.4,,
2025-02-01T19:00,0.64,133,8.35,,
2025-02-01T20:00,0.64,132,8.25,,
2025-02-01T21:00,0.66,128,8.1,,
2025-02-01T22:00,0.68,125,7.9,,
2025-02-01T23:00,0.7,121,7.7,,
2025-02-02T00:00,0.72,118,7.55,,
2025-02-02T01:00,0.72,116,7.45,,
2025-02-02T02:00,0.74,113,7.4,,
2025-02-02T03:00,0.74,113,7.4,,
2025-02-02T04:00,0.76,113,7.45,,
2025-02-02T05:00,0.76,113,7.5,,
2025-02-02T06:00,0.76,114,7.55,,
2025-02-02T07:00,0.76,114,7.6,,
2025-02-02T08:00,0.76,115,7.65,,
2025-02-02T09:00,0.74,116,7.65,,
2025-02-02T10:00,0.74,116,7.65,,
2025-02-02T11:00,0.72,117,7.6,,
2025-02-02T12:00,0.72,116,7.55,,
2025-02-02T13:00,0.7,116,7.45,,
2025-02-02T14:00,0.7,115,7.35,,
2025-02-02T15:00,0.7,113,7.25,,
2025-02-02T16:00,0.72,111,7.15,,
2025-02-02T17:00,0.72,109,7.05,,
2025-02-02T18:00,0.74,108,7.05,,
2025-02-02T19:00,0.76,106,7.05,,
2025-02-02T20:00,0.78,105,7.05,,
2025-02-02T21:00,0.8,103,6.95,,
2025-02-02T22:00,0.82,102,6.85,,
2025-02-02T23:00,0.84,100,6.75,,
2025-02-03T00:00,0.84,100,6.75,,
2025-02-03T01:00,0.86,100,6.8,,
2025-02-03T02:00,0.86,100,6.85,,
2025-02-03T03:00,0.84,102,6.95,,
2025-02-03T04:00,0.84,103,7.1,,
2025-02-03T05:00,0.82,105,7.2,,
2025-02-03T06:00,0.8,107,7.3,,
2025-02-03T07:00,0.8,109,7.35,,
2025-02-03T08:00,0.78,111,7.45,,
2025-02-03T09:00,0.76,113,7.55,,
2025-02-03T10:00,0.72,116,7.7,,
2025-02-03T11:00,0.7,118,7.85,,
2025-02-03T12:00,0.7,120,8.05,,
2025-02-03T13:00,0.72,122,8.3,,
2025-02-03T14:00,0.72,124,8.35,,
2025-02-03T15:00,0.72,123,8.1,,
2025-02-03T16:00,0.72,121,7.75,,
2025-02-03T17:00,0.72,120,7.4,,
2025-02-03T18:00,0.72,118,7.2,,
2025-02-03T19:00,0.72,117,7.1,,
2025-02-03T20:00,0.72,115,7.05,,
2025-02-03T21:00,0.74,113,7.05,,
2025-02-03T22:00,0.74,112,7.05,,
2025-02-03T23:00,0.76,110,7.1,,
2025-02-04T00:00,0.76,110,7.1,,
2025-02-04T01:00,0.74,109,7.1,,
2025-02-04T02:00,0.74,109,7.15,,
2025-02-04T03:00,0.72,110,7.2,,
2025-02-04T04:00,0.72,112,7.25,,
2025-02-04T05:00,0.7,113,7.35,,
2025-02-04T06:00,0.68,115,7.45,,
2025-02-04T07:00,0.68,117,7.55,,
2025-02-04T08:00,0.66,119,7.6,,
2025-02-04T09:00,0.66,120,7.6,,
2025-02-04T10:00,0.64,121,7.6,,
2025-02-04T11:00,0.64,122,7.55,,
2025-02-04T12:00,0.64,121,7.5,,
2025-02-04T13:00,0.64,119,7.4,,
2025-02-04T14:00,0.64,118,7.25,,
2025-02-04T15:00,0.66,115,7.1,,
2025-02-04T16:00,0.68,111,6.9,,
2025-02-04T17:00,0.7,108,6.7,,
2025-02-04T18:00,0.7,105,6.55,,
2025-02-04T19:00,0.72,103,6.4,,
2025-02-04T20:00,0.72,100,6.25,,
2025-02-04T21:00,0.74,98,6.05,,
2025-02-04T22:00,0.74,95,5.85,,
2025-02-04T23:00,0.76,93,5.75,,
2025-02-05T00:00,0.76,93,5.75,,
2025-02-05T01:00,0.78,94,5.8,,
2025-02-05T02:00,0.78,94,5.9,,
2025-02-05T03:00,0.76,95,6.0,,
2025-02-05T04:00,0.74,96,6.05,,
2025-02-05T05:00,0.72,97,6.15,,
2025-02-05T06:00,0.72,98,6.2,,
2025-02-05T07:00,0.7,99,6.25,,
2025-02-05T08:00,0.7,100,6.25,,
2025-02-05T09:00,0.7,99,6.25,,
2025-02-05T10:00,0.7,99,6.25,,
2025-02-05T11:00,0.7,98,6.25,,
2025-02-05T12:00,0.7,96,6.2,,
2025-02-05T13:00,0.7,95,6.15,,
2025-02-05T14:00,0.7,93,6.1,,
2025-02-05T15:00,0.76,92,6.1,,
2025-02-05T16:00,0.8,91,6.1,,
2025-02-05T17:00,0.86,90,6.15,,
2025-02-05T18:00,0.86,90,6.25,,
2025-02-05T19:00,0.86,91,6.35,,
2025-02-05T20:00,0.86,91,6.4,,
2025-02-05T21:00,0.86,90,6.35,,
2025-02-05T22:00,0.84,89,6.3,,
2025-02-05T23:00,0.84,88,6.25,,
2025-02-06T00:00,0.84,89,6.3,,
2025-02-06T01:00,0.84,90,6.4,,
2025-02-06T02:00,0.84,91,6.55,,
2025-02-06T03:00,0.82,93,6.7,,
2025-02-06T04:00,0.82,95,6.9,,
2025-02-06T05:00,0.8,97,7.05,,
2025-02-06T06:00,0.8,98,7.1,,
2025-02-06T07:00,0.78,98,7.15,,
2025-02-06T08:00,0.78,99,7.1,,
2025-02-06T09:00,0.8,97,7.0,,
2025-02-06T10:00,0.8,95,6.9,,
2025-02-06T11:00,0.82,93,6.8,,
2025-02-06T12:00,0.82,94,6.8,,
2025-02-06T13:00,0.84,94,6.85,,
2025-02-06T14:00,0.84,95,6.95,,
2025-02-06T15:00,0.84,96,7.05,,
2025-02-06T16:00,0.84,98,7.15,,
2025-02-06T17:00,0.84,99,7.25,,
2025-02-06T18:00,0.84,99,7.35,,
2025-02-06T19:00,0.86,100,7.45,,
2025-02-06T20:00,0.86,100,7.55,,
2025-02-06T21:00,0.88,100,7.6,,
2025-02-06T22:00,0.9,99,7.6,,
2025-02-06T23:00,0.92,99,7.6,,
2025-02-07T00:00,0.94,99,7.6,,
2025-02-07T01:00,0.94,100,7.6,,
2025-02-07T02:00,0.96,100,7.6,,
2025-02-07T03:00,0.96,101,7.6,,
2025-02-07T04:00,0.94,103,7.65,,
2025-02-07T05:00,0.94,104,7.7,,
2025-02-07T06:00,0.94,105,7.8,,
2025-02-07T07:00,0.94,107,7.9,,
2025-02-07T08:00,0.94,108,8.0,,
2025-02-07T09:00,0.88,111,7.95,,
2025-02-07T10:00,0.82,114,7.85,,
2025-02-07T11:00,0.76,117,7.9,,
2025-02-07T12:00,0.84,118,8.3,,
2025-02-07T13:00,0.94,118,8.9,,
2025-02-07T14:00,1.02,119,9.25,,
2025-02-07T15:00,1.04,117,9.2,,
2025-02-07T16:00,1.04,114,8.9,,
2025-02-07T17:00,1.06,112,8.6,,
2025-02-07T18:00,1.06,111,8.4,,
2025-02-07T19:00,1.06,109,8.15,,
2025-02-07T20:00,1.06,108,8.0,,
2025-02-07T21:00,1.06,107,7.9,,
2025-02-07T22:00,1.08,106,7.8,,
2025-02-07T23:00,1.08,105,7.75,,
2025-02-08T00:00,1.08,105,7.7,,
2025-02-08T01:00,1.1,104,7.7,,
2025-02-08T02:00,1.1,104,7.7,,
2025-02-08T03:00,1.08,106,7.75,,
2025-02-08T04:00,1.04,107,7.8,,
2025-02-08T05:00,1.02,109,7.85,,
2025-02-08T06:00,1.0,109,7.85,,
2025-02-08T07:00,1.0,110,7.8,,
2025-02-08T08:00,0.98,110,7.8,,
2025-02-08T09:00,0.96,110,7.8,,
2025-02-08T10:00,0.94,111,7.75,,
2025-02-08T11:00,0.92,111,7.75,,
2025-02-08T12:00,0.92,110,7.75,,
2025-02-08T13:00,0.92,110,7.75,,
2025-02-08T14:00,0.92,109,7.7,,
2025-02-08T15:00,0.94,106,7.5,,
2025-02-08T16:00,0.96,102,7.2,,
2025-02-08T17:00,0.98,99,7.0,,
2025-02-08T18:00,0.98,98,6.9,,
2025-02-08T19:00,0.98,97,6.85,,
2025-02-08T20:00,0.98,96,6.8,,
2025-02-08T21:00,0.96,96,6.8,,
2025-02-08T22:00,0.96,97,6.8,,
2025-02-08T23:00,0.94,97,6.8,,
2025-02-09T00:00,0.92,97,6.75,,
2025-02-09T01:00,0.92,98,6.75,,
2025-02-09T02:00,0.9,98,6.7,,
2025-02-09T03:00,0.9,98,6.65,,
2025-02-09T04:00,0.88,98,6.65,,
2025-02-09T05:00,0.88,98,6.6,,0.46
2025-02-09T06:00,0.88,98,6.6,,0.42
2025-02-09T07:00,0.86,97,6.55,,0.39
2025-02-09T08:00,0.86,97,6.55,,0.38
2025-02-09T09:00,0.86,97,6.6,,0.41
2025-02-09T10:00,0.84,96,6.6,,0.46
2025-02-09T11:00,0.84,96,6.6,,0.5
2025-02-09T12:00,0.82,96,6.45,,0.51
2025-02-09T13:00,0.8,95,6.25,,0.51
2025-02-09T14:00,0.78,95,6.15,,0.51
2025-02-09T15:00,0.82,94,6.15,,0.49
2025-02-09T16:00,0.84,93,6.2,,0.45
2025-02-09T17:00,0.88,92,6.3,,0.43
2025-02-09T18:00,0.9,92,6.4,,0.43
2025-02-09T19:00,0.92,92,6.45,,0.46
2025-02-09T20:00,0.94,92,6.55,,0.52
2025-02-09T21:00,0.96,92,6.65,,0.61
2025-02-09T22:00,1.0,93,6.7,,0.71
2025-02-09T23:00,1.02,93,6.75,,0.79
2025-02-10T00:00,1.0,94,6.75,,0.82
2025-02-10T01:00,1.0,95,6.8,,0.8
2025-02-10T02:00,0.98,96,6.75,,0.74
2025-02-10T03:00,0.98,97,6.7,,0.66
2025-02-10T04:00,0.96,97,6.6,,0.55
2025-02-10T05:00,0.96,98,6.5,,0.45
2025-02-10T06:00,0.96,98,6.45,,0.36
2025-02-10T07:00,0.94,99,6.4,,0.31
2025-02-10T08:00,0.94,99,6.35,,0.32
2025-02-10T09:00,0.94,99,6.35,,0.38
2025-02-10T10:00,0.92,100,6.4,,0.46
2025-02-10T11:00,0.92,100,6.45,,0.55
2025-02-10T12:00,0.92,99,6.45,,0.62
2025-02-10T13:00,0.94,99,6.4,,0.63
2025-02-10T14:00,0.94,98,6.35,,0.61
2025-02-10T15:00,0.96,97,6.25,,0.57
2025-02-10T16:00,0.96,96,6.15,,0.51
2025-02-10T17:00,0.98,95,6.1,,0.45
2025-02-10T18:00,0.98,95,6.1,,0.4
2025-02-10T19:00,0.96,94,6.15,,0.39
2025-02-10T20:00,0.96,94,6.2,,0.43
2025-02-10T21:00,0.94,94,6.2,,0.53
2025-02-10T22:00,0.94,94,6.2,,0.66
2025-02-10T23:00,0.92,94,6.25,,0.78
2025-02-11T00:00,0.9,95,6.3,,0.85
2025-02-11T01:00,0.9,95,6.35,,0.86
2025-02-11T02:00,0.88,96,6.45,,0.81
2025-02-11T03:00,0.86,98,6.55,,0.71
2025-02-11T04:00,0.86,99,6.7,,0.59
2025-02-11T05:00,0.84,101,6.9,,0.45
2025-02-11T06:00,0.82,106,7.3,,0.33
2025-02-11T07:00,0.8,110,7.75,,0.26
2025-02-11T08:00,0.78,115,8.05,,0.26
2025-02-11T09:00,0.74,117,8.1,,0.32
2025-02-11T10:00,0.7,119,8.05,,0.44
2025-02-11T11:00,0.66,121,7.95,28.0,0.56
2025-02-11T12:00,0.66,121,7.95,28.0,0.67
2025-02-11T13:00,0.66,121,7.95,28.1,0.72
2025-02-11T14:00,0.66,121,7.9,28.2,0.71
2025-02-11T15:00,0.68,118,7.75,28.2,0.65
2025-02-11T16:00,0.72,114,7.55,28.3,0.56
2025-02-11T17:00,0.74,111,7.4,28.3,0.46
2025-02-11T18:00,0.76,109,7.3,28.3,0.38
2025-02-11T19:00,0.8,107,7.2,28.3,0.33
2025-02-11T20:00,0.82,105,7.1,28.3,0.36
2025-02-11T21:00,0.84,102,6.95,28.2,0.47
2025-02-11T22:00,0.84,100,6.85,28.2,0.62
2025-02-11T23:00,0.86,97,6.75,28.2,0.78
2025-02-12T00:00,0.86,97,6.75,28.1,0.92
2025-02-12T01:00,0.88,96,6.75,28.1,0.98
2025-02-12T02:00,0.88,96,6.8,28.1,0.96
2025-02-12T03:00,0.88,97,6.85,28.1,0.86
2025-02-12T04:00,0.88,98,6.95,28.0,0.72
2025-02-12T05:00,0.88,99,7.05,28.0,0.56
2025-02-12T06:00,0.86,101,7.15,28.0,0.4
2025-02-12T07:00,0.86,102,7.2,28.0,0.29
2025-02-12T08:00,0.84,104,7.3,28.0,0.25
2025-02-12T09:00,0.82,107,7.4,28.0,0.29
2025-02-12T10:00,0.8,109,7.55,28.0,0.41
